name,SpAbs_A,AATS4d,AATS6d,AATS7d,AATS8d,AATS0v,AATS3v,AATS5v,AATS6se,AATS1p,AATS7p,AATS8p,AATS3i,AATS4i,AATS5i,AATS6i,AATS7i,AATS8i,ATSC7dv,ATSC8dv,ATSC3d,ATSC4d,ATSC6d,ATSC7d,ATSC8s,ATSC1p,ATSC3p,ATSC4p,ATSC5p,ATSC7p,ATSC3i,ATSC4i,ATSC5i,ATSC7i,AATSC1d,AATSC8d,AATSC1m,AATSC3se,AATSC1i,MATS2c,MATS5c,MATS7c,MATS8c,MATS1dv,MATS2dv,MATS3dv,MATS4dv,MATS6dv,MATS2d,MATS1s,MATS2s,MATS8s,MATS2m,MATS8m,MATS8v,MATS1se,MATS5se,MATS6se,MATS7se,MATS2p,MATS6i,MATS8i,GATS1c,GATS3c,GATS4c,GATS5c,GATS7c,GATS8c,GATS1dv,GATS3dv,GATS5dv,GATS5d,GATS7d,GATS1s,GATS2s,GATS4s,GATS6s,GATS7s,GATS8s,GATS1Z,GATS3Z,GATS7Z,GATS2m,GATS5m,GATS8m,GATS6v,GATS1se,GATS3se,GATS1p,GATS1i,GATS3i,GATS4i,GATS7i,BCUTc-1l,BCUTd-1l,BCUTse-1l,BCUTp-1h,BCUTp-1l,BalabanJ,FPSA3,FPSA5,RNCS,RPCS,TPSA,C1SP2,C2SP2,C3SP2,C2SP3,Xch-4d,Xc-6d,Xc-6dv,Xpc-4dv,AXp-1d,AXp-2d,AXp-3d,AXp-1dv,AXp-7dv,NssCH2,NsssCH,NaasC,NssssC,NsssN,SaasC,SaaaC,SssssC,SaaN,MAXsCH3,MAXssssC,MAXaaN,MINssCH2,MINaaCH,MINsssCH,MINaaaC,MINssNH,ETA_shape_y,AETA_beta_s,ETA_beta_ns_d,ETA_eta_FL,ETA_dAlpha_B,ETA_dEpsilon_D,fragCpx,fMF,GeomPetitjeanIndex,GRAVH,nHBAcc,IC2,IC4,SIC3,BIC2,CIC1,MIC3,ZMIC3,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,SMR_VSA5,SMR_VSA6,SMR_VSA9,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA6,SlogP_VSA8,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState9,MDEC-12,MDEC-13,MDEC-14,MDEC-23,MDEC-33,MDEN-23,MID_h,MID_N,AMID_N,MID_O,MOMI-Y,MOMI-Z,PBF,piPC4,bpol,n6Ring,n5HRing,n6aHRing,nARing,nRot,SLogP,GGI6,GGI10,JGI2,JGI3,JGI4,JGI5,JGI7,JGI8,JGI9,JGI10,PetitjeanIndex,SRW02,SRW10,TSRW10,pIC50
Mol_75,29.38496169,3.320987654,3.493150685,2.666666667,2.055555556,248.1106854,217.2469741,236.7016019,7.616139315,1.955506367,1.45139129,1.226492679,159.7607719,163.8096878,161.1427163,150.3651338,160.2976472,165.730868,-101.4055784,-19.08504801,7.185185185,7.666666667,-24.50617284,-17.18518519,-5.844948422,-0.363290833,-0.327106252,4.667712553,1.943820344,-2.562164388,-10.75370083,-8.405442767,55.68169081,-14.24776996,0.191832858,0.055555556,1.329374519,-0.002322167,-0.361360625,0.12771166,0.177300074,0.019266315,-0.045988464,0.36208939,0.120274484,0.106596682,0.181364523,-0.362530828,-0.122706422,-0.014716955,0.194828906,-0.194351942,0.09673418,-0.559598024,-0.354531501,-0.063997335,0.053720706,-0.081664349,-0.140850381,-0.039649428,-0.27153438,0.037781846,1.550527017,1.427726692,1.227496646,1.09883107,0.774809832,0.661128188,0.463274641,0.873247745,1.383611124,1.285584188,1.178325688,0.821212081,0.773581378,0.867211603,0.762780017,1.088577572,1.196117508,0.558909445,0.79633236,1.289556962,0.622026708,0.988261339,2.151585458,1.242516242,0.77896961,1.038251249,0.88404997,1.331937444,1.134479806,1.023851265,1.026943547,-0.384067972,0.993526486,2.43466676,2.20650549,0.990348029,1.494023488,0.036744929,0.039893068,13.28485358,172.9295088,59.06489789,6,4,2,2,0.426776695,0,0,1.432121825,0.425823136,0.274063108,0.174228067,0.301308382,0.005501928,2,0,4,1,0,2.72008157,1.558944476,0.11760212,17.44730511,2.190326909,0.11760212,4.701195988,1.140776014,1.681099773,0,0.664563807,3.519462947,0.28,0.693181818,1,5.894315005,0.012987013,0.02269904,163.06,0.555555556,0.492112307,4744.469925,5,4.46132014,4.926733682,0.909976732,0.803177383,1.497670749,44.30471141,24.91670938,5.316788604,4.983978521,14.95193556,11.60093989,37.96448165,35.07913167,0,11.3345635,10.97751431,25.3043057,5.316788604,11.38785599,5.316788604,25.47483934,0,0,36.78963192,22.29078092,0,5.538925252,16.49421503,29.60918173,0,18.59053071,18.19910121,27.19246137,16.58491841,17.44730511,4.801997433,1.685702712,1.428390967,7.413138936,0,1.607479061,1.276185946,1,13.30207409,7.186236566,0,12.00356385,10.21828592,0.464467542,0,2565.390279,1625.387646,0.614915669,5.453717266,19.684898,3,0,3,1,3,3.7046,0.56154195,0,0.088235294,0.037581699,0.04026936,0.029772727,0.011320862,0.008924635,0.00554591,0,0.444444444,3.931825633,10.23282727,76.20888939,9
Mol_76,29.38496169,3.222222222,3.282352941,2.614583333,1.946236559,229.3533808,207.6696269,213.9294354,7.520758541,1.875087649,1.336812261,1.118889625,160.1234124,163.3261246,159.9811188,154.0674115,158.9093641,162.4214931,-117.0808679,-19.06311637,4.91321499,4.159763314,-25.03287311,-22.28599606,-8.541666667,-0.392205616,-0.947023222,2.539030641,1.181021604,-4.616828358,-7.731791458,-5.910472356,41.20626963,-14.17160838,0.252935099,0.039299273,2.244164599,-0.006449444,-0.342814433,0.146752704,0.174851427,0.022566885,-0.031741477,0.430251502,0.157471235,0.033391457,0.064492754,-0.381095132,-0.089264498,-0.029440568,0.256610356,-0.220996766,0.151220832,-0.329212957,-0.36725359,-0.028232009,-0.012313691,-0.170755367,-0.087341027,0.000826108,-0.124780048,-0.176053641,1.531095695,1.591315924,1.236986833,1.075975165,0.731115722,0.609466472,0.433840749,0.995004327,1.368248842,1.357277228,1.299195545,0.852042274,0.705784062,1.004993811,0.944780483,1.046312661,1.14308815,0.758795977,1.058231161,1.193168394,0.764664789,1.063684481,1.321169649,1.195493262,0.886332794,1.414182681,1.030819838,1.344682641,1.140136447,1.03464947,1.044264904,-0.393839216,0.993526486,2.432364729,1.989863392,0.990298346,1.494023488,0.037948574,0.040654361,12.28969598,168.6672814,56.24107807,5,5,2,2,0.426776695,0,0,1.401814631,0.425823136,0.274063108,0.174228067,0.298630514,0.005372724,2,0,4,1,0,3.475390212,1.925456822,0.16068602,17.89852253,2.22331302,0.16068602,4.759837963,1.173762125,1.758229678,0,0.899131708,3.578104923,0.285714286,0.681818182,0.5,5.788274168,0.022727273,0.021343874,163.05,0.512820513,0.470362978,4470.375061,5,4.509385232,4.938997732,0.895649816,0.798990102,1.730357524,38.92980427,22.90804817,5.316788604,9.967957042,9.967957042,0,44.88821885,35.07913167,11.21062871,5.817862778,5.824404498,32.2280429,5.316788604,11.38785599,5.316788604,25.47483934,0,6.9237372,36.78963192,22.29078092,0,5.538925252,5.824404498,27.9781672,12.84164325,12.39368714,31.31968198,22.20848285,9.967957042,17.89852253,4.604430036,2.937928083,1.597279856,7.677027825,0,3.017556477,3.308459556,0.816496581,13.30207409,7.186236566,0,10.21828592,10.21828592,0.464467542,0,2557.986246,1272.265875,0.62764977,5.453717266,22.184519,3,0,3,1,3,3.35962,0.56154195,0,0.088235294,0.037581699,0.04026936,0.029772727,0.011320862,0.008924635,0.00554591,0,0.444444444,3.931825633,10.23282727,76.20888939,9
Mol_77,27.5454499,2.83,3.202531646,2.372340426,1.902439024,236.6882148,214.3670435,227.9726582,7.579999291,1.892573424,1.387618175,1.126020234,158.7304067,167.1370936,161.970659,150.5932277,160.7459375,167.5009036,-124.0203139,-24.23354194,12.42936288,12.55124654,-33.22714681,-13.94182825,-6.318959516,-0.614913141,-3.891327896,7.524014987,2.062013348,-11.05652293,-21.07441895,-3.434989566,59.18441927,-23.61986372,0.226038781,0.014998987,1.279115287,-0.006315944,-0.419076981,0.116877812,0.018413551,0.016897205,-0.070595977,0.443276068,0.17710292,0.151007225,0.273393185,-0.455888706,-0.006893245,-0.11208749,0.29430583,-0.182317348,0.170822168,-0.060556909,-0.039854058,-0.05196967,-0.224029204,-0.040710696,-0.355394796,0.154950948,-0.283259317,0.083891368,1.521418227,1.646003829,0.899436033,1.29091373,0.761229991,0.786248897,0.456063782,0.815578966,1.501584844,1.480268295,0.998664872,0.946019057,0.680429259,0.620440135,0.65982482,1.178212528,1.221341953,0.599399069,1.016376913,1.962859006,0.578109966,1.141421467,1.093128095,1.229706362,0.789528999,1.183210061,0.956582816,1.417686659,1.245376061,0.913921636,1.085716699,-0.386679868,0.989341868,2.433758483,2.207984344,0.990400408,1.735734095,0.03768576,0.039899502,1.314917371,99.85527068,60.45541522,6,4,2,0,0,0,0,1.358035912,0.434936317,0.297144449,0.171678236,0.304814028,0.005238573,0,0,4,1,0,2.751659213,1.491166698,-0.149409092,17.37321725,2.071574546,-0.149409092,4.655115741,0,1.604364449,0,0.709316893,3.396160478,0.28,0.670454545,1,5.908296907,0.012987013,0.02269904,114.06,0.421052632,0.455520061,4821.148548,5,4.161500868,4.372027184,0.833095955,0.745126018,1.705104935,41.07603044,28.5548522,5.316788604,9.967957042,9.967957042,11.60093989,32.90394574,29.69290746,22.12240182,5.817862778,5.824404498,26.31013685,5.316788604,11.38785599,5.316788604,25.47483934,0,0,36.92010842,22.29078092,0,5.538925252,22.18160131,10.94967571,0,24.78737429,12.13273414,46.02391429,11.60093989,17.37321725,4.710906898,1.456976962,1.321693437,6.736673954,0,2.589163122,3.946681563,3,10.93454022,7.135937053,0,12.00221039,10.21617116,0.464371416,0,2734.645862,1341.370831,0.445763312,5.454786785,21.691312,3,0,3,0,2,3.9506,0.631836735,0,0.063492063,0.055147059,0.041437908,0.038411458,0.016650884,0.011066535,0.0125,0,0.444444444,3.891820298,10.09860193,56.43109778,8.4
Mol_78,29.48171397,2.754237288,2.591666667,2.490384615,2.050505051,219.4099207,206.5362973,196.930818,7.350349433,1.802199871,1.282488602,1.098133002,156.7141423,163.5207796,155.1182632,161.0137109,160.1440569,165.6334963,-97.0048675,-48.13142239,4.386695511,4.453758789,-12.38561385,-17.25202812,-2.847222222,-0.852407155,-3.745405103,7.061676667,-4.626295247,-6.37457897,-4.350337704,20.97330413,-7.933670593,-23.22686955,0.241812391,-0.068030221,2.054878464,-0.002524258,-0.338973666,-0.14614859,0.032203701,0.030931947,0.038389674,0.3474967,-0.006712395,0.011791217,0.076589198,0.003094514,-0.031590695,-0.052326414,-0.023287684,-0.063736868,0.096887693,-0.110537321,-0.103043079,-0.018679127,-0.011147901,0.047832986,-0.012106113,0.187062966,-0.058612617,0.027724092,1.313173807,1.297276356,1.039613639,0.913348466,0.928911896,0.850688641,0.55821501,0.933915239,0.944895199,1.172727273,1.10859375,0.905941303,1.093692311,0.864670662,0.683527201,1.153433181,1.161200408,0.812971505,1.160918976,1.202147052,0.865668033,1.119120638,1.116168026,0.91218308,0.904661391,1.036675574,1.132228766,1.388691685,1.155061332,0.793606019,1.154399173,-0.419218304,0.98768006,2.422648632,2.00130221,0.777123718,1.684177044,0.041992284,0.041167577,20.811471,141.1753737,63.71881342,4,7,2,0,0,0,0,1.385106649,0.443537927,0.291896656,0.178236721,0.300501471,0.005863072,1,0,3,1,0,2.938175732,1.902327098,-0.192642117,12.98197171,2.107204743,-0.192642117,4.72059138,0.603660793,1.770254118,0,0.858823224,3.563938256,0.228658537,0.652173913,0.5,6.214356921,0.024637681,0.020954106,119.05,0.372093023,0.458668598,4783.846465,5,4.443365627,4.81545865,0.870292108,0.775738012,1.925782216,37.18278783,25.132967,10.05365156,9.967957042,4.983978521,0,38.11294267,42.33739024,29.5532795,0,0,19.38639965,19.03346811,11.25737949,5.316788604,34.20754032,4.736862954,0,49.05284256,22.16030442,0,5.538925252,6.606881965,27.84769069,0,31.89717183,18.19910121,35.19858711,9.720841475,12.98197171,4.60744213,3.604356838,0,7.109108009,1.708734305,4.523726145,2.955931985,2.080083823,15.25267297,5.085675265,0,10.00875238,8.162256866,0.354880733,1.846495515,2906.634815,1343.617142,0.846060118,5.403240286,25.79014,3,0,3,0,5,3.5287,0.570612245,0.020610142,0.06984127,0.044642857,0.036993464,0.03030303,0.013438786,0.009784161,0.008055556,0.006870047,0.454545455,3.931825633,10.06607398,57.42714234,7.6
Mol_79,31.35804224,3.310344828,3.594936709,2.816091954,2.189873418,246.1693167,222.5670639,223.7691813,7.845472203,1.905124351,1.274078804,0.994341107,162.5280313,171.3915118,163.158736,156.6323458,164.8067653,179.8303284,-11.02556611,-3.718772827,-5.76771366,10.11395179,-20.11833455,-14.7779401,-23.97045694,-0.102463975,-1.503676974,2.852968169,1.748553026,-7.889898604,-13.17756398,9.423060413,51.87758392,-100.4641548,0.131738495,0.08232009,0.93344479,0.007779854,-0.283679881,-0.029692811,0.189856116,-0.023843423,0.073713421,0.193214072,0.166352048,-0.060756994,-0.375537881,0.000168297,-0.165660511,-0.076917783,0.442467792,-0.089155003,0.086245662,-0.008054176,0.08181001,-0.043215931,0.11788873,-0.021551705,-0.084982143,0.000732376,-0.211942894,0.047512193,1.644890674,1.05666514,1.153922049,0.851220375,0.904698018,0.813929027,0.405430236,0.895428742,0.793283537,1.040625,1.098935884,0.566566257,0.386298935,1.499285025,0.711141066,1.062384827,1.424807786,0.590098395,0.815453834,1.061105767,0.695315755,0.804059183,1.241881856,1.12699631,0.571567438,0.698815902,0.962371947,0.965475957,0.92159027,1.050544187,1.328934714,-0.383570399,0.989895107,2.416889743,2.007146216,0.526986584,1.489557022,0.033273742,0.041806274,8.906099892,0.410207924,56.91317118,5,5,3,2,0.301776695,0.640165043,0.043080124,1.622056274,0.425366474,0.276402426,0.168836491,0.277263461,0.005319062,2,0,3,2,0,1.602380008,1.359368386,-6.172845136,12.4555136,0,-1.867989339,4.443171296,0.059763401,1.550063303,0,0.623454743,2.642966034,0.228161669,0.677083333,0.5,6.375965954,0.043452381,0.024238095,177.07,0.540540541,0.490382149,5292.837473,4,4.324186136,4.91878073,0.902698265,0.774255178,1.628774662,43.08915721,30.2810888,5.316788604,9.967957042,4.983978521,0,37.10711152,41.12327421,5.693927995,11.35678803,0,24.55686702,5.316788604,11.25737949,5.316788604,26.66715933,0,0,49.05284256,22.02982792,11.71522377,18.65950602,11.08015221,10.94967571,0,42.98647549,6.066367068,20.26872417,0,12.4555136,4.00233442,-0.498514188,0.232904856,2.231149731,0,0,0,0,16.2549132,5.085675265,0,13.19488742,8.16815557,0.340339815,0,3698.696885,1333.640738,0.622741499,5.434267706,20.370691,3,0,3,1,3,4.1986,0.694693878,0.037037037,0.087719298,0.047048611,0.040538721,0.028641975,0.016032455,0.012333869,0.008093364,0.012345679,0.5,4.007333185,10.41346281,79.21636218,8.4
Mol_80,30.09410066,3.091954023,3.384615385,2.736263736,2.206896552,229.3533808,178.0115716,211.7410711,7.525973231,1.875087649,1.361674311,1.134283886,162.0744696,165.9164546,161.5065166,153.0387523,157.9551957,164.6984534,-95.42735043,-50.87376726,4.178172255,6.946745562,-17.74358974,-14.99145299,-7.055500767,-0.392205616,-0.509013691,3.599165299,2.374093278,-5.200756717,-23.3787122,2.681759005,43.50218286,-22.50563179,0.140602987,-0.035094879,2.244164599,0.00055231,-0.342814433,0.056590576,0.182617579,0.036350248,0.002276423,0.326105121,0.169294391,0.198220191,0.127117762,-0.383679245,0.034070047,0.110876291,0.148456356,-0.19786945,-0.029592301,-0.168075024,-0.149046511,-0.028232009,0.029699438,-0.169550173,-0.062758096,-0.098181638,-0.095256098,-0.015495652,1.48272397,1.167895205,1.448091446,1.140946923,0.767156097,0.69157758,0.489339623,0.805716787,1.324428863,1.380729312,1.175257732,0.708324315,0.772088904,0.987137725,1.017645486,1.069289725,1.206122142,0.758795977,0.913459722,1.183344813,0.924307451,0.993890111,1.180369432,1.174067243,0.886332794,1.02287466,1.030819838,1.344682641,1.120171719,0.967953569,1.11275147,-0.388548138,1.734389771,2.435523599,1.986280756,0.990415254,1.432481952,0.04245901,0.044798275,12.00325106,151.0632313,64.66975237,6,4,2,5,0,0,0,0.989892505,0.435959179,0.27894794,0.178515045,0.3074838,0.00617813,4,1,3,0,0,2.587716837,1.893069728,0,17.64162889,0,0,4.756851852,1.209494126,1.760124874,0.510699379,0.865564059,3.599493811,0.285714286,0.681818182,0.5,5.741692997,0.022727273,0.021343874,163.05,0.564102564,0.463041054,4400.682365,5,4.189123052,4.772581706,0.873866427,0.742244825,1.921428127,37.12097999,25.85173548,5.316788604,9.967957042,9.967957042,12.84164325,31.04074445,35.58204725,11.71354429,5.817862778,5.824404498,31.72512732,5.316788604,11.38785599,5.316788604,25.97775491,0,0,42.98647549,22.29078092,0,0,11.86624533,22.2842392,25.68328649,24.78737429,18.19910121,20.26872417,4.983978521,17.64162889,4.62699948,1.833364985,1.619915911,12.1039837,0,0,0,0,18.42467802,6.332486322,0,10.31692269,10.31692269,0.468951032,0,2853.672309,1333.783331,0.603818707,5.412203932,22.184519,3,0,3,1,3,3.4413,0.270975057,0.004691358,0.052287582,0.032335069,0.029759259,0.021057348,0.007013889,0.003947783,0.002947531,0.002345679,0.5,3.931825633,9.996567976,69.33633694,7.7
Mol_81,31.06839704,2.866666667,3.44047619,2.81,2.235294118,224.5349105,180.6731771,185.0231497,7.553381,1.86154822,1.407327873,1.15716622,160.49705,165.9556703,164.394605,153.6943945,156.0726325,163.7677973,-117.8163265,-88.20408163,0.369614512,11.08333333,-18.66666667,-21.51473923,-9.12585034,-0.395870117,-1.777833964,2.277339989,5.677943575,-6.345574222,-32.5444209,-0.326445166,50.67111945,-30.11336717,0.184693878,-0.077864479,2.27120367,0.001132444,-0.32204971,0.052384452,0.196031003,0.051260494,0.01033097,0.364173228,0.18224858,0.16696999,0.15511811,-0.402066929,-0.005023939,0.081268645,0.167424888,-0.223019589,0.016453267,-0.22341751,-0.203524571,-0.015710157,0.150144744,-0.226913586,-0.050445768,-0.048010916,-0.006737588,-0.050265632,1.49786168,1.131303964,1.498501008,1.012386718,0.781022717,0.700224951,0.486493876,0.812797133,1.114569069,1.144379365,1.320497409,0.759295023,0.755929631,0.993939394,1.148679149,1.019978804,1.249145678,0.786909895,0.929456491,1.175843284,0.898579666,0.810824276,1.214410243,1.115185297,0.882852248,0.982581203,1.053929596,1.353997281,1.181270108,0.980473626,1.176577459,-0.388545018,0.99392423,2.435521913,1.986497149,0.990413226,1.444215065,0.039507585,0.042546115,12.66297781,82.48689776,63.17227217,6,4,2,4,0,0,0,1.508227402,0.434987042,0.277833742,0.178479226,0.311453023,0.006270724,3,2,3,0,0,2.580820106,1.888304044,0,17.71998067,2.304939745,0,4.791296296,1.196762645,1.762182487,0.478291971,0.863390967,3.64926233,0.318181818,0.673913043,0.5,5.736135813,0.02173913,0.020289855,170.05,0.523809524,0.465822855,4704.52838,5,4.558518613,5.088629625,0.926019583,0.795841815,1.933690649,38.28185547,23.00656304,5.316788604,9.967957042,9.967957042,13.34455882,36.9586505,35.58204725,11.71354429,5.817862778,5.824404498,32.2280429,5.316788604,11.38785599,5.316788604,25.97775491,0,5.917906046,42.98647549,22.29078092,0,0,17.78415137,22.2842392,19.26246487,24.78737429,18.19910121,27.19246137,4.983978521,17.71998067,4.674175406,1.829384921,2.287259333,10.86605567,0,1.803729952,1.875750655,0,18.98261381,7.937690777,0,10.32027493,10.32027493,0.448707606,0,2397.023961,1861.822461,0.656555722,5.425500527,24.190933,3,0,3,1,3,3.6873,0.374648526,0.017037037,0.067901235,0.035912698,0.031379928,0.021464646,0.009937739,0.00716709,0.004375857,0.005679012,0.5,3.970291914,10.07293492,71.06220244,9.1
Mol_82,29.3508239,2.634782609,3.218390805,2.5,2,219.6033361,200.7204903,170.5188319,7.594533333,1.79437349,1.296022286,1.077540783,159.7940661,165.841813,167.534895,152.298966,159.3910293,166.5213002,-115.8956916,-61.6462585,2.602040816,17.0255102,-27.33163265,-22.26530612,-3.927957294,-0.294709842,-2.431857014,1.59178469,8.289935402,-7.348336187,-18.84018565,-14.77344742,72.50210492,-30.97903378,0.260667904,-0.052420968,1.169592171,-0.005388859,-0.349798488,0.054948844,0.176668475,0.056344513,0.014794375,0.383122695,0.132425982,-0.006227625,0.103279029,-0.345712287,-0.102451288,-0.180173881,0.05724775,-0.044410142,0.162982235,-0.167728786,-0.156593455,-0.095468835,0.14160854,-0.093898349,-0.005404824,0.071741402,-0.187744017,0.010818486,1.49852201,1.285301749,1.361495515,0.787470848,0.776254926,0.799960717,0.504966506,0.996676425,1.007687718,1.076749155,1.18236556,1.030180176,0.821033325,1.362040428,0.787042411,0.95348339,1.076526403,0.814822574,1.089021774,1.18831715,0.753609878,0.751952246,1.174866567,1.253338219,0.96661586,1.26404156,1.085980517,1.413863804,1.209469548,1.018668514,1.175105773,-0.388510468,0.987959838,2.435502629,1.986369771,0.78789589,1.710484118,0.043096526,0.045572753,130.8021981,119.2175857,97.73634495,6,4,2,1,0,0.204124145,0.064549722,2.136910903,0.438846547,0.29015142,0.183741335,0.298245903,0.005101482,0,1,3,1,0,2.1486678,1.615496504,-0.527711561,17.38917237,1.929473262,-0.527711561,4.649837963,0,1.70670446,-0.542844598,0.748338057,3.326345663,0.276923077,0.663043478,0.5,6.012377183,0.028985507,0.041623188,119.06,0.380952381,0.459873677,4800.834562,6,4.314121887,4.814587363,0.875198713,0.756805106,1.818584295,37.99368186,25.38393,10.423316,9.967957042,9.967957042,0,38.9703128,29.54020642,23.35643593,5.817862778,5.824404498,32.41410324,5.316788604,11.38785599,5.316788604,36.68533312,0,0,42.98647549,22.29078092,11.64289164,0,11.64226728,16.46637642,0,31.71111149,32.0465756,25.25270269,0,17.38917237,14.16686263,1.099011795,1.270282502,6.289056359,0,3.020049653,4.512707631,2.381101578,12.19208846,5.798364453,0,11.93500351,10.25061368,0.445678855,1.684389833,2290.252806,1855.261457,0.596935403,5.394195567,24.190933,3,0,3,0,4,2.6581,0.674285714,0.024691358,0.086419753,0.035472973,0.041805556,0.031045752,0.016431052,0.012538349,0.009453125,0.012345679,0.5,3.931825633,10.12826976,57.60371323,8.2
Mol_83,27.59128219,3.634920635,3.3125,2.565217391,2.105263158,241.6185779,207.4082991,219.2984396,7.5030765,1.908936223,1.274135391,1.075860497,161.7153598,160.7246157,161.5873559,152.7062786,161.480063,166.9136048,-49.26446281,6.157024793,5.286501377,-2.286501377,-16.08999082,-6.50137741,-1.802035507,-0.379410502,2.048999801,-0.598389767,1.730938614,-3.082124563,-1.189019902,-18.40671995,46.56620493,-11.45562836,0.1359045,0.063602533,2.086100112,-0.002263402,-0.393246411,0.069211848,0.137223228,0.012409739,-0.007546002,0.273381753,0.094432142,0.141902673,-0.090942187,-0.308952122,-0.038271089,0.048895594,0.087122288,-0.071917202,-0.066228853,-0.027791688,-0.015311245,-0.061727793,-0.04293205,-0.077036393,-0.060431392,-0.142617056,-0.24058999,0.061105324,1.457657263,1.278722431,1.32129893,1.067148865,0.757789617,0.665794795,0.489636425,0.895093738,1.326033343,1.311307066,0.953211975,0.736141735,0.86259319,1.097586719,0.833903911,1.090947621,1.083586301,0.696113397,0.827148566,1.212381464,0.927860845,1.083663724,1.13243269,1.270746763,0.900359658,1.150185085,0.977306233,1.321868161,1.018016514,1.205340604,1.003169396,-0.388539424,1.734389844,2.435530309,1.986074889,0.990420191,1.441634813,0.044807197,0.04635682,16.84667735,176.0136334,66.91597269,6,4,2,3,0.204124145,0,0,0.78576836,0.430390412,0.274285099,0.174273061,0.290743261,0.005280491,2,1,3,0,0,2.562372449,1.877007748,0,17.44959013,0,0,4.673518519,1.209494126,1.750124874,0.547736416,0.858761338,3.474493811,0.315789474,0.7,0.5,5.741692997,0.025,0.023809524,149.05,0.606060606,0.458833161,3934.928572,5,4.294246013,4.862575938,0.91589824,0.786573825,1.576242801,39.15427725,23.43543709,5.316788604,9.967957042,9.967957042,0,31.04074445,35.58204725,11.71354429,5.817862778,5.824404498,18.88348407,5.316788604,11.38785599,5.316788604,25.97775491,0,0,42.98647549,22.29078092,0,0,11.86624533,22.2842392,12.84164325,24.78737429,18.19910121,25.25270269,0,17.44959013,4.492740221,1.82135393,1.599779856,9.470491308,0,0,0,0,15.972869,6.332486322,0,10.23889615,10.23889615,0.511944808,0,2264.618554,943.1179005,0.572168645,5.380473225,18.171691,3,0,3,1,3,2.6611,0.204081633,0,0.063218391,0.028009259,0.030634921,0.021213992,0.007609294,0.005516713,0.002186214,0,0.444444444,3.850147602,9.995474033,72.20406264,8.2
Mol_84,28.69629119,2.912087912,3.179487179,2.516483516,2.022988506,224.0424545,196.1299775,184.0640041,7.621872,1.803327925,1.297034132,1.076680752,161.7476382,164.9587583,165.4803582,154.0598666,159.5593322,166.4397083,-85,-45,5,7.777777778,-22,-18.22222222,-1.794378698,-0.273913519,0.504677291,0.801042153,4.825403631,-5.972345628,-11.04962179,-11.33421132,52.98754015,-25.2882867,0.224932249,-0.045977011,1.082898354,-0.004304527,-0.373738353,0.026198443,0.205612765,0.054409646,0.034613013,0.327785102,0.131756757,0.039375582,0.028957529,-0.327702703,0.014057093,-0.167687725,0.005973319,-0.022784667,0.067930869,-0.151829756,-0.162766616,-0.110061206,0.141866408,-0.112449966,0.015874242,0.002660597,-0.154131526,-0.016132271,1.473770286,1.177889467,1.412081481,0.788231781,0.791976785,0.770924795,0.516644693,0.966526872,1.055389692,1.179377565,1.215901745,1.007468239,0.868185557,1.171174365,0.827220272,0.9645062,1.094253987,0.790138621,0.974117258,1.158866314,0.829033126,0.824500036,1.173720796,1.218870834,0.974668898,1.225889782,1.062091253,1.407416822,1.112535038,1.069425847,1.140714953,-0.388497965,0.988419377,2.435520906,1.986097123,0.787902792,1.668447018,0.044734206,0.047875756,115.0045982,145.6132078,102.7340159,6,4,2,2,0,0,0,1.261741973,0.443661127,0.289546919,0.184034188,0.296534633,0.00521395,0,2,3,0,0,2.170655707,1.62954743,0,17.29288657,1.908639928,0,4.60462963,0,1.704389645,-0.489603857,0.754263983,3.249956774,0.338709677,0.670454545,0.5,6.035401927,0.03030303,0.043813131,114.06,0.41025641,0.452702748,4433.083649,6,4.509385232,4.990279783,0.924757564,0.803137714,1.651445435,39.06109104,23.38422265,10.423316,9.967957042,9.967957042,0,32.0465756,29.54020642,23.85935151,5.817862778,5.824404498,25.99328162,5.316788604,11.38785599,5.316788604,37.1882487,0,0,42.98647549,22.29078092,6.103966388,6.041840829,11.64226728,16.46637642,0,31.71111149,25.12283841,25.25270269,0,17.29288657,13.83933948,1.637137188,1.287782502,6.335063303,0,1.966311225,4.037801471,0,13.26454129,7.937690777,0,11.94724584,10.25694829,0.466224922,1.690297555,2477.656296,1681.341025,0.414630687,5.380473225,22.184519,3,0,3,0,4,2.268,0.491428571,0.024691358,0.074074074,0.03125,0.036592593,0.026433692,0.014791667,0.011740993,0.008571429,0.012345679,0.5,3.891820298,9.979939205,56.1041477,7.8
